Timestamp for sample frequency every 1 min,Temperature (°C),Barometric Pressure (mb)
2024-05-09 09:36:00,18.2825,1000.9000
2024-05-09 09:37:00,18.2825,1000.8300
2024-05-09 09:38:00,18.2850,1000.9300
2024-05-09 09:39:00,18.2700,1000.7800
2024-05-09 09:40:00,18.2600,1000.8600
2024-05-09 09:41:00,18.2700,1000.8700
2024-05-09 09:42:00,18.2650,1000.9000
2024-05-09 09:43:00,18.2750,1000.9000
2024-05-09 09:44:00,18.2525,1000.8700
2024-05-09 09:45:00,18.2850,1000.9400
2024-05-09 09:46:00,18.2700,1000.8800
2024-05-09 09:47:00,18.2575,1000.9100
2024-05-09 09:48:00,18.2475,1000.9300
2024-05-09 09:49:00,18.2525,1001.0000
2024-05-09 09:50:00,18.2225,1000.9300
2024-05-09 09:51:00,18.2475,1000.8900
2024-05-09 09:52:00,18.2375,1000.9700
2024-05-09 09:53:00,18.2475,1000.8800
2024-05-09 09:54:00,18.2550,1000.9500
2024-05-09 09:55:00,18.2275,1000.9800
2024-05-09 09:56:00,18.2375,1000.8900
2024-05-09 09:57:00,18.2225,1000.9300
2024-05-09 09:58:00,18.2100,1000.9500
2024-05-09 09:59:00,18.2275,1000.9600
2024-05-09 10:00:00,18.2225,1001.0000
2024-05-09 10:01:00,18.2225,1001.0000
2024-05-09 10:02:00,18.2175,1000.9100
2024-05-09 10:03:00,18.2175,1001.0200
2024-05-09 10:04:00,18.2100,1000.9900
2024-05-09 10:05:00,18.2150,1001.0000
2024-05-09 10:06:00,18.2025,1001.0500
2024-05-09 10:07:00,18.2100,1000.9700
2024-05-09 10:08:00,18.2100,1000.9800
2024-05-09 10:09:00,18.2150,1000.9900
2024-05-09 10:10:00,18.2175,1000.9500
2024-05-09 10:11:00,18.2150,1000.8900
2024-05-09 10:12:00,18.2225,1000.9900
2024-05-09 10:13:00,18.2050,1001.0300
2024-05-09 10:14:00,18.2325,1001.0600
2024-05-09 10:15:00,18.2225,1001.0800
2024-05-09 10:16:00,18.2375,1001.0300
2024-05-09 10:17:00,18.2450,1001.0600
2024-05-09 10:18:00,18.2100,1001.0400
2024-05-09 10:19:00,18.1950,1001.0500
2024-05-09 10:20:00,18.2275,1001.1200
2024-05-09 10:21:00,18.1950,1001.0900
2024-05-09 10:22:00,18.1950,1001.2400
2024-05-09 10:23:00,18.2075,1001.1500
2024-05-09 10:24:00,18.2150,1001.1600
2024-05-09 10:25:00,18.2200,1001.1500
2024-05-09 10:26:00,18.2275,1001.2300
2024-05-09 10:27:00,18.2150,1001.1300
2024-05-09 10:28:00,18.2200,1001.1600
2024-05-09 10:29:00,18.2100,1001.1700
2024-05-09 10:30:00,18.2075,1001.1400
2024-05-09 10:31:00,18.2100,1001.1600
2024-05-09 10:32:00,18.2125,1001.1400
2024-05-09 10:33:00,18.2100,1001.1800
2024-05-09 10:34:00,18.2125,1001.1400
2024-05-09 10:35:00,18.1950,1001.1500
2024-05-09 10:36:00,18.2075,1001.1800
2024-05-09 10:37:00,18.2025,1001.0600
2024-05-09 10:38:00,18.2100,1001.2100
2024-05-09 10:39:00,18.2075,1001.1800
2024-05-09 10:40:00,18.2025,1001.0900
2024-05-09 10:41:00,18.1900,1001.1600
2024-05-09 10:42:00,18.1800,1001.1700
2024-05-09 10:43:00,18.2175,1001.2200
2024-05-09 10:44:00,18.2150,1001.2200
2024-05-09 10:45:00,18.2250,1001.1800
2024-05-09 10:46:00,18.2450,1001.2100
2024-05-09 10:47:00,18.2475,1001.2100
2024-05-09 10:48:00,18.2575,1001.1800
2024-05-09 10:49:00,18.2850,1001.2000
2024-05-09 10:50:00,18.2700,1001.6700
2024-05-09 10:51:00,18.2900,1001.7200
2024-05-09 10:52:00,18.2925,1001.2400
2024-05-09 10:53:00,18.2950,1001.2000
2024-05-09 10:54:00,18.2650,1001.2100
2024-05-09 10:55:00,18.2975,1001.1900
2024-05-09 10:56:00,18.2750,1001.1500
2024-05-09 10:57:00,18.2700,1001.1300
2024-05-09 10:58:00,18.2800,1001.1600
2024-05-09 10:59:00,18.2450,1001.1300
2024-05-09 11:00:00,18.2325,1001.1000
2024-05-09 11:01:00,18.2325,1001.1000
2024-05-09 11:02:00,18.2550,1001.1500
2024-05-09 11:03:00,18.2500,1001.1400
2024-05-09 11:04:00,18.2475,1001.1300
2024-05-09 11:05:00,18.2475,1001.2200
2024-05-09 11:06:00,18.2325,1001.1600
2024-05-09 11:07:00,18.2675,1001.1700
2024-05-09 11:08:00,18.2725,1001.0800
2024-05-09 11:09:00,18.2575,1001.1300
2024-05-09 11:10:00,18.2700,1001.0300
2024-05-09 11:11:00,18.2850,1001.1400
2024-05-09 11:12:00,18.2825,1001.1500
2024-05-09 11:13:00,18.2575,1001.1300
2024-05-09 11:14:00,18.2650,1001.1600
2024-05-09 11:15:00,18.2750,1001.0800
2024-05-09 11:16:00,18.2600,1001.1300
2024-05-09 11:17:00,18.2700,1001.0600
2024-05-09 11:18:00,18.2675,1001.0700
2024-05-09 11:19:00,18.2750,1001.0300
2024-05-09 11:20:00,18.2550,1001.0099
2024-05-09 11:21:00,18.2825,1000.9400
2024-05-09 11:22:00,18.2650,1000.9200
2024-05-09 11:23:00,18.2700,1001.0099
2024-05-09 11:24:00,18.2800,1001.0099
2024-05-09 11:25:00,18.2725,1001.0200
2024-05-09 11:26:00,18.2600,1000.9900
2024-05-09 11:27:00,18.2950,1000.9700
2024-05-09 11:28:00,18.2850,1000.9600
2024-05-09 11:29:00,18.2850,1000.8900
2024-05-09 11:30:00,18.2550,1000.9900
2024-05-09 11:31:00,18.2675,1000.8800
2024-05-09 11:32:00,18.2700,1000.8900
2024-05-09 11:33:00,18.2475,1000.9300
2024-05-09 11:34:00,18.2600,1000.8400
2024-05-09 11:35:00,18.2650,1000.7900
2024-05-09 11:36:00,18.2550,1000.8200
2024-05-09 11:37:00,18.2650,1000.8400
2024-05-09 11:38:00,18.2725,1000.8500
2024-05-09 11:39:00,18.2600,1000.8000
2024-05-09 11:40:00,18.2650,1000.8500
2024-05-09 11:41:00,18.2700,1000.8200
2024-05-09 11:42:00,18.2650,1000.7800
2024-05-09 11:43:00,18.2875,1000.8400
2024-05-09 11:44:00,18.2850,1000.7700
2024-05-09 11:45:00,18.2800,1000.7000
2024-05-09 11:46:00,18.2550,1000.7200
2024-05-09 11:47:00,18.2725,1000.7000
2024-05-09 11:48:00,18.2525,1000.6700
2024-05-09 11:49:00,18.2675,1000.6700
2024-05-09 11:50:00,18.2550,1000.7500
2024-05-09 11:51:00,18.2575,1000.6600
2024-05-09 11:52:00,18.2700,1000.5400
2024-05-09 11:53:00,18.2850,1000.6900
2024-05-09 11:54:00,18.2550,1000.6100
2024-05-09 11:55:00,18.2550,1000.5600
2024-05-09 11:56:00,18.2825,1000.5000
2024-05-09 11:57:00,18.2700,1000.5900
2024-05-09 11:58:00,18.2525,1000.4900
2024-05-09 11:59:00,18.2450,1000.5400
2024-05-09 12:00:00,18.2450,1000.4900
2024-05-09 12:01:00,18.2700,1000.5000
2024-05-09 12:02:00,18.2650,1000.5700
2024-05-09 12:03:00,18.2325,1000.7599
2024-05-09 12:04:00,18.2525,1000.5700
2024-05-09 12:05:00,18.2575,1000.6600
2024-05-09 12:06:00,18.2700,1000.4900
2024-05-09 12:07:00,18.2575,1000.4900
2024-05-09 12:08:00,18.2575,1000.5400
2024-05-09 12:09:00,18.2725,1000.5000
2024-05-09 12:10:00,18.2550,1000.5000
2024-05-09 12:11:00,18.2725,1000.4600
2024-05-09 12:12:00,18.2650,1000.5200
2024-05-09 12:13:00,18.2575,1000.5900
2024-05-09 12:14:00,18.2450,1000.5800
2024-05-09 12:15:00,18.2750,1000.4800
2024-05-09 12:16:00,18.2975,1000.5700
2024-05-09 12:17:00,18.3625,1000.4600
2024-05-09 12:18:00,18.3750,1000.4300
2024-05-09 12:19:00,18.3625,1000.3900
2024-05-09 12:20:00,18.3675,1000.3900
2024-05-09 12:21:00,18.4000,1000.3900
2024-05-09 12:22:00,18.3625,1000.4100
2024-05-09 12:23:00,18.3625,1000.4300
2024-05-09 12:24:00,18.3850,1000.4300
2024-05-09 12:25:00,18.3650,1000.2900
2024-05-09 12:26:00,18.3825,1000.3400
2024-05-09 12:27:00,18.3700,1000.3200
2024-05-09 12:28:00,18.3800,1000.3300
2024-05-09 12:29:00,18.4025,1000.3100
2024-05-09 12:30:00,18.3675,1000.2100
2024-05-09 12:31:00,18.3900,1000.3800
2024-05-09 12:32:00,18.3825,1000.3000
2024-05-09 12:33:00,18.3900,1000.2900
2024-05-09 12:34:00,18.3925,1000.2500
2024-05-09 12:35:00,18.3925,1000.2300
2024-05-09 12:36:00,18.4150,1000.2700
2024-05-09 12:37:00,18.4200,1000.1800
2024-05-09 12:38:00,18.4275,1000.1600
2024-05-09 12:39:00,18.4100,1000.2200
2024-05-09 12:40:00,18.4425,1000.7300
2024-05-09 12:41:00,18.4475,1000.1100
2024-05-09 12:42:00,18.4475,1000.1300
2024-05-09 12:43:00,18.4250,1000.1800
2024-05-09 12:44:00,18.4400,1000.2000
2024-05-09 12:45:00,18.4225,1000.1500
2024-05-09 12:46:00,18.4150,1000.2100
2024-05-09 12:47:00,18.4450,1000.1600
2024-05-09 12:48:00,18.4325,1000.1200
2024-05-09 12:49:00,18.4275,1000.2300
2024-05-09 12:50:00,18.4050,1000.1600
2024-05-09 12:51:00,18.4275,1000.0700
2024-05-09 12:52:00,18.4475,1000.0400
2024-05-09 12:53:00,18.4225,1000.0800
2024-05-09 12:54:00,18.4575,1000.1100
2024-05-09 12:55:00,18.4725,1000.1200
2024-05-09 12:56:00,18.4675,1000.1300
2024-05-09 12:57:00,18.4850,1000.0900
2024-05-09 12:58:00,18.4775,1000.1200
2024-05-09 12:59:00,18.5225,1000.0300
2024-05-09 13:00:00,18.5100,1000.0300
2024-05-09 13:01:00,18.4725,1000.0400
2024-05-09 13:02:00,18.4950,1000.0500
2024-05-09 13:03:00,18.4850,999.9800
2024-05-09 13:04:00,18.5075,999.9500
2024-05-09 13:05:00,18.4600,999.9700
2024-05-09 13:06:00,18.4475,999.9800
2024-05-09 13:07:00,18.4500,999.9600
2024-05-09 13:08:00,18.4700,1000.0000
2024-05-09 13:09:00,18.4600,999.9500
2024-05-09 13:10:00,18.4250,999.9300
2024-05-09 13:11:00,18.4275,999.9300
2024-05-09 13:12:00,18.4250,999.9200
2024-05-09 13:13:00,18.4225,999.8500
2024-05-09 13:14:00,18.4200,999.8700
2024-05-09 13:15:00,18.4150,999.8500
2024-05-09 13:16:00,18.4150,999.9000
2024-05-09 13:17:00,18.4000,999.7800
2024-05-09 13:18:00,18.4225,999.8000
2024-05-09 13:19:00,18.4050,999.8700
2024-05-09 13:20:00,18.4050,999.7900
2024-05-09 13:21:00,18.4000,999.8000
2024-05-09 13:22:00,18.4100,999.7700
2024-05-09 13:23:00,18.4250,999.7800
2024-05-09 13:24:00,18.4275,1000.2100
2024-05-09 13:25:00,18.4225,999.7900
2024-05-09 13:26:00,18.4100,999.7599
2024-05-09 13:27:00,18.4075,999.8400
2024-05-09 13:28:00,18.3975,999.8000
2024-05-09 13:29:00,18.3975,999.7900
2024-05-09 13:30:00,18.3825,999.7100
2024-05-09 13:31:00,18.3800,999.7599
2024-05-09 13:32:00,18.3775,999.7500
2024-05-09 13:33:00,18.4075,999.7200
2024-05-09 13:34:00,18.4000,999.6000
2024-05-09 13:35:00,18.4050,999.7100
2024-05-09 13:36:00,18.4000,999.7200
2024-05-09 13:37:00,18.4000,999.7400
2024-05-09 13:38:00,18.4125,999.6900
2024-05-09 13:39:00,18.4000,999.7000
2024-05-09 13:40:00,18.4050,999.6500
2024-05-09 13:41:00,18.4000,999.6700
2024-05-09 13:42:00,18.3775,999.6300
2024-05-09 13:43:00,18.4000,999.6900
2024-05-09 13:44:00,18.4075,999.6900
2024-05-09 13:45:00,18.4025,999.5800
2024-05-09 13:46:00,18.4000,999.6900
2024-05-09 13:47:00,18.3975,999.6000
2024-05-09 13:48:00,18.4125,999.5900
2024-05-09 13:49:00,18.3700,999.6500
2024-05-09 13:50:00,18.4000,999.6100
2024-05-09 13:51:00,18.3650,999.5700
2024-05-09 13:52:00,18.3875,999.6100
2024-05-09 13:53:00,18.3900,999.6200
2024-05-09 13:54:00,18.3925,999.4600
2024-05-09 13:55:00,18.3875,999.7599
2024-05-09 13:56:00,18.3875,999.7500
2024-05-09 13:57:00,18.3725,999.8100
2024-05-09 13:58:00,18.4075,999.8500
2024-05-09 13:59:00,18.3875,999.7800
2024-05-09 14:00:00,18.4000,999.7800
2024-05-09 14:01:00,18.3675,999.7800
2024-05-09 14:02:00,18.3875,999.8700
2024-05-09 14:03:00,18.3675,999.8600
2024-05-09 14:04:00,18.4025,999.8400
2024-05-09 14:05:00,18.4075,999.6200
2024-05-09 14:06:00,18.3675,999.6000
2024-05-09 14:07:00,18.3650,999.6200
2024-05-09 14:08:00,18.3850,999.5900
2024-05-09 14:09:00,18.3850,999.5600
2024-05-09 14:10:00,18.4000,999.5700
2024-05-09 14:11:00,18.3800,999.6000
2024-05-09 14:12:00,18.4000,999.5700
2024-05-09 14:13:00,18.3975,999.6200
2024-05-09 14:14:00,18.3675,999.6000
2024-05-09 14:15:00,18.4000,999.6200
2024-05-09 14:16:00,18.4000,999.5400
2024-05-09 14:17:00,18.3775,999.5400
2024-05-09 14:18:00,18.3900,999.6000
2024-05-09 14:19:00,18.3775,999.5300
2024-05-09 14:20:00,18.4000,999.5700
2024-05-09 14:21:00,18.3925,999.6000
2024-05-09 14:22:00,18.3875,999.5600
2024-05-09 14:23:00,18.3925,999.5700
2024-05-09 14:24:00,18.4025,999.5200
2024-05-09 14:25:00,18.3850,999.4900
2024-05-09 14:26:00,18.4050,999.5000
2024-05-09 14:27:00,18.4025,999.5300
2024-05-09 14:28:00,18.4025,999.5200
2024-05-09 14:29:00,18.3850,999.5300
2024-05-09 14:30:00,18.3825,999.5300
2024-05-09 14:31:00,18.3525,999.5700
2024-05-09 14:32:00,18.4000,999.6100
2024-05-09 14:33:00,18.4025,999.4800
2024-05-09 14:34:00,18.4000,999.5700
2024-05-09 14:35:00,18.3825,999.5300
2024-05-09 14:36:00,18.3825,999.5200
2024-05-09 14:37:00,18.3725,999.5300
2024-05-09 14:38:00,18.3650,999.5300
2024-05-09 14:39:00,18.3725,999.4900
2024-05-09 14:40:00,18.3625,999.5300
2024-05-09 14:41:00,18.3625,999.5000
2024-05-09 14:42:00,18.3925,999.5400
2024-05-09 14:43:00,18.3775,999.4900
2024-05-09 14:44:00,18.3475,999.5700
2024-05-09 14:45:00,18.3650,999.4800
2024-05-09 14:46:00,18.3725,999.5200
2024-05-09 14:47:00,18.3650,999.4200
2024-05-09 14:48:00,18.3425,999.4900
2024-05-09 14:49:00,18.3475,999.4300
2024-05-09 14:50:00,18.3400,999.9700
2024-05-09 14:51:00,18.3750,999.4400
2024-05-09 14:52:00,18.3675,999.4300
2024-05-09 14:53:00,18.3475,999.3300
2024-05-09 14:54:00,18.3550,999.3900
2024-05-09 14:55:00,18.3400,999.4400
2024-05-09 14:56:00,18.3675,999.3700
2024-05-09 14:57:00,18.3300,999.4200
2024-05-09 14:58:00,18.3325,999.3600
2024-05-09 14:59:00,18.3200,999.3800
2024-05-09 15:00:00,18.3250,999.3800
2024-05-09 15:01:00,18.3075,999.3500
2024-05-09 15:02:00,18.3450,999.3600
2024-05-09 15:03:00,18.3675,999.3400
2024-05-09 15:04:00,18.3425,999.3400
2024-05-09 15:05:00,18.3475,999.2900
2024-05-09 15:06:00,18.3350,999.2800
2024-05-09 15:07:00,18.3425,999.2900
2024-05-09 15:08:00,18.3375,999.3700
2024-05-09 15:09:00,18.3475,999.3300
2024-05-09 15:10:00,18.3200,999.2800
2024-05-09 15:11:00,18.3325,999.3000
2024-05-09 15:12:00,18.3350,999.2800
2024-05-09 15:13:00,18.3325,999.2800
2024-05-09 15:14:00,18.3300,999.2700
2024-05-09 15:15:00,18.3250,999.2800
2024-05-09 15:16:00,18.3625,999.3100
2024-05-09 15:17:00,18.3625,999.2800
2024-05-09 15:18:00,18.3475,999.2300
2024-05-09 15:19:00,18.3450,999.2400
2024-05-09 15:20:00,18.3500,999.1800
2024-05-09 15:21:00,18.3450,999.2200
2024-05-09 15:22:00,18.3725,999.1900
2024-05-09 15:23:00,18.3675,999.1200
2024-05-09 15:24:00,18.3850,999.1800
2024-05-09 15:25:00,18.3650,999.1900
2024-05-09 15:26:00,18.3925,999.2100
2024-05-09 15:27:00,18.3800,999.1900
2024-05-09 15:28:00,18.3900,999.1500
2024-05-09 15:29:00,18.3850,999.1700
2024-05-09 15:30:00,18.3725,999.1200
2024-05-09 15:31:00,18.4025,999.1500
2024-05-09 15:32:00,18.3625,999.1800
2024-05-09 15:33:00,18.3750,999.1200
2024-05-09 15:34:00,18.3775,999.2100
2024-05-09 15:35:00,18.4000,999.2400
2024-05-09 15:36:00,18.3775,999.1400
2024-05-09 15:37:00,18.3625,999.2100
2024-05-09 15:38:00,18.3850,999.1700
2024-05-09 15:39:00,18.3675,999.3000
2024-05-09 15:40:00,18.3825,999.1700
2024-05-09 15:41:00,18.3550,999.2700
2024-05-09 15:42:00,18.3625,999.1900
2024-05-09 15:43:00,18.3825,999.2400
2024-05-09 15:44:00,18.3700,999.1700
2024-05-09 15:45:00,18.3475,999.1900
2024-05-09 15:46:00,18.3675,999.0800
2024-05-09 15:47:00,18.3600,999.2100
2024-05-09 15:48:00,18.3800,999.2500
2024-05-09 15:49:00,18.3750,999.1900
2024-05-09 15:50:00,18.3675,999.1300
2024-05-09 15:51:00,18.3475,999.2200
2024-05-09 15:52:00,18.3625,999.1800
2024-05-09 15:53:00,18.3475,999.1900
2024-05-09 15:54:00,18.3825,999.2100
2024-05-09 15:55:00,18.3875,999.1600
2024-05-09 15:56:00,18.3725,999.1000
2024-05-09 15:57:00,18.3775,999.1800
2024-05-09 15:58:00,18.4075,999.1600
2024-05-09 15:59:00,18.4100,999.1800
2024-05-09 16:00:00,18.4000,999.1500
2024-05-09 16:01:00,18.3825,999.1300
2024-05-09 16:02:00,18.3825,999.1700
2024-05-09 16:03:00,18.4000,999.2100
2024-05-09 16:04:00,18.3850,999.0300
2024-05-09 16:05:00,18.3975,999.1400
2024-05-09 16:06:00,18.3925,999.0500
2024-05-09 16:07:00,18.4025,999.0700
2024-05-09 16:08:00,18.3650,999.0800
2024-05-09 16:09:00,18.3850,999.1000
2024-05-09 16:10:00,18.3825,999.0300
2024-05-09 16:11:00,18.3800,998.9900
2024-05-09 16:12:00,18.3875,999.0500
2024-05-09 16:13:00,18.3900,999.0700
2024-05-09 16:14:00,18.4000,999.0800
2024-05-09 16:15:00,18.3925,999.1200
2024-05-09 16:16:00,18.4050,999.0500
2024-05-09 16:17:00,18.3725,999.0400
2024-05-09 16:18:00,18.3750,999.0900
2024-05-09 16:19:00,18.3875,999.1000
2024-05-09 16:20:00,18.4000,999.1200
2024-05-09 16:21:00,18.4000,999.1600
2024-05-09 16:22:00,18.3825,999.0700
2024-05-09 16:23:00,18.4100,999.0800
2024-05-09 16:24:00,18.3800,999.0800
2024-05-09 16:25:00,18.4025,999.1500
2024-05-09 16:26:00,18.4200,999.0900
2024-05-09 16:27:00,18.3850,999.1400
2024-05-09 16:28:00,18.4225,999.0800
2024-05-09 16:29:00,18.3900,999.0900
2024-05-09 16:30:00,18.3875,999.1600
2024-05-09 16:31:00,18.3850,999.0700
2024-05-09 16:32:00,18.3825,999.0500
2024-05-09 16:33:00,18.3750,999.2100
2024-05-09 16:34:00,18.3550,999.6600
2024-05-09 16:35:00,18.3875,999.2100
2024-05-09 16:36:00,18.3825,999.1500
2024-05-09 16:37:00,18.3875,999.1200
2024-05-09 16:38:00,18.3750,999.1300
2024-05-09 16:39:00,18.3825,999.1700
2024-05-09 16:40:00,18.3500,999.1300
2024-05-09 16:41:00,18.3775,999.1800
2024-05-09 16:42:00,18.3625,999.1300
2024-05-09 16:43:00,18.3775,999.1400
2024-05-09 16:44:00,18.3800,999.1400
2024-05-09 16:45:00,18.3700,999.1700
2024-05-09 16:46:00,18.4000,999.1000
2024-05-09 16:47:00,18.3750,999.1600
2024-05-09 16:48:00,18.3750,999.0800
2024-05-09 16:49:00,18.3800,999.1800
2024-05-09 16:50:00,18.3725,999.1500
2024-05-09 16:51:00,18.3750,999.3300
2024-05-09 16:52:00,18.4000,999.1800
2024-05-09 16:53:00,18.3900,999.1900
2024-05-09 16:54:00,18.3825,999.1800
2024-05-09 16:55:00,18.3875,999.1800
2024-05-09 16:56:00,18.3725,999.1300
2024-05-09 16:57:00,18.4000,999.1800
2024-05-09 16:58:00,18.3900,999.1400
2024-05-09 16:59:00,18.3875,999.1500
2024-05-09 17:00:00,18.4000,999.2200
2024-05-09 17:01:00,18.3825,999.1900
2024-05-09 17:02:00,18.3925,999.2200
2024-05-09 17:03:00,18.4000,999.1900
2024-05-09 17:04:00,18.3750,999.0900
2024-05-09 17:05:00,18.3900,999.1400
2024-05-09 17:06:00,18.4050,999.1000
2024-05-09 17:07:00,18.4025,999.1200
2024-05-09 17:08:00,18.3900,999.1600
2024-05-09 17:09:00,18.4025,999.1400
2024-05-09 17:10:00,18.4050,999.2400
2024-05-09 17:11:00,18.4025,999.1000
2024-05-09 17:12:00,18.3725,999.7200
2024-05-09 17:13:00,18.3750,999.2800
2024-05-09 17:14:00,18.3675,999.2200
2024-05-09 17:15:00,18.4050,999.2599
2024-05-09 17:16:00,18.3825,999.2599
2024-05-09 17:17:00,18.4100,999.3300
2024-05-09 17:18:00,18.3900,999.2400
2024-05-09 17:19:00,18.3725,999.2599
2024-05-09 17:20:00,18.3775,999.2700
2024-05-09 17:21:00,18.3625,999.2599
2024-05-09 17:22:00,18.3725,999.2400
2024-05-09 17:23:00,18.3825,999.2400
2024-05-09 17:24:00,18.3750,999.2200
2024-05-09 17:25:00,18.3800,999.1800
2024-05-09 17:26:00,18.3725,999.3000
2024-05-09 17:27:00,18.3525,999.2800
2024-05-09 17:28:00,18.3850,999.3000
2024-05-09 17:29:00,18.3750,999.2700
2024-05-09 17:30:00,18.3725,999.2599
2024-05-09 17:31:00,18.3600,999.3100
2024-05-09 17:32:00,18.3400,999.3000
2024-05-09 17:33:00,18.3525,999.2599
2024-05-09 17:34:00,18.3450,999.2800
2024-05-09 17:35:00,18.3825,999.2200
2024-05-09 17:36:00,18.3725,999.2700
2024-05-09 17:37:00,18.3725,999.2700
2024-05-09 17:38:00,18.3650,999.1800
2024-05-09 17:39:00,18.3925,999.3900
2024-05-09 17:40:00,18.3725,999.2200
2024-05-09 17:41:00,18.3550,999.2300
2024-05-09 17:42:00,18.3775,999.2800
2024-05-09 17:43:00,18.3625,999.2800
2024-05-09 17:44:00,18.3700,999.3000
2024-05-09 17:45:00,18.3700,999.3200
2024-05-09 17:46:00,18.3725,999.3300
2024-05-09 17:47:00,18.3650,999.4300
2024-05-09 17:48:00,18.3750,999.5000
2024-05-09 17:49:00,18.3850,999.4800
2024-05-09 17:50:00,18.3550,999.4900
2024-05-09 17:51:00,18.3650,999.4900
2024-05-09 17:52:00,18.3825,999.5500
2024-05-09 17:53:00,18.3750,999.5200
2024-05-09 17:54:00,18.3550,999.5099
2024-05-09 17:55:00,18.3675,999.4600
2024-05-09 17:56:00,18.3825,999.4900
2024-05-09 17:57:00,18.3725,999.4800
2024-05-09 17:58:00,18.3525,999.5200
2024-05-09 17:59:00,18.3725,999.4800
2024-05-09 18:00:00,18.3625,999.4000
2024-05-09 18:01:00,18.3550,999.4600
2024-05-09 18:02:00,18.3725,999.5800
2024-05-09 18:03:00,18.3625,999.6000
2024-05-09 18:04:00,18.3650,999.5800
2024-05-09 18:05:00,18.3475,999.6400
2024-05-09 18:06:00,18.3625,999.6300
2024-05-09 18:07:00,18.3850,999.5200
2024-05-09 18:08:00,18.3800,999.6300
2024-05-09 18:09:00,18.3475,999.5800
2024-05-09 18:10:00,18.3775,999.6700
2024-05-09 18:11:00,18.3700,999.6300
2024-05-09 18:12:00,18.3925,999.6700
2024-05-09 18:13:00,18.4125,999.7100
2024-05-09 18:14:00,18.3925,999.6900
2024-05-09 18:15:00,18.4050,999.6900
2024-05-09 18:16:00,18.4100,999.7100
2024-05-09 18:17:00,18.4000,999.7400
2024-05-09 18:18:00,18.3850,999.7100
2024-05-09 18:19:00,18.3675,999.6900
2024-05-09 18:20:00,18.3725,999.7100
2024-05-09 18:21:00,18.3775,999.8000
2024-05-09 18:22:00,18.3725,999.8100
2024-05-09 18:23:00,18.3725,999.7599
2024-05-09 18:24:00,18.3850,999.7900
2024-05-09 18:25:00,18.3650,999.7700
2024-05-09 18:26:00,18.3625,999.7599
2024-05-09 18:27:00,18.3650,999.8200
2024-05-09 18:28:00,18.3425,999.7599
2024-05-09 18:29:00,18.3750,999.8100
2024-05-09 18:30:00,18.3550,999.8500
2024-05-09 18:31:00,18.3700,999.8500
2024-05-09 18:32:00,18.3550,999.7800
2024-05-09 18:33:00,18.3475,999.7800
2024-05-09 18:34:00,18.3550,999.8000
2024-05-09 18:35:00,18.3625,999.8800
2024-05-09 18:36:00,18.3200,999.8900
2024-05-09 18:37:00,18.3550,999.8500
2024-05-09 18:38:00,18.3600,999.7200
2024-05-09 18:39:00,18.3450,999.8900
2024-05-09 18:40:00,18.3300,999.8700
2024-05-09 18:41:00,18.3500,999.8500
2024-05-09 18:42:00,18.3200,999.9000
2024-05-09 18:43:00,18.3500,999.9600
2024-05-09 18:44:00,18.3650,999.9900
2024-05-09 18:45:00,18.3375,999.8000
2024-05-09 18:46:00,18.3675,999.9400
2024-05-09 18:47:00,18.3425,999.8900
2024-05-09 18:48:00,18.3375,999.9400
2024-05-09 18:49:00,18.3225,1000.0000
2024-05-09 18:50:00,18.3250,1000.0200
2024-05-09 18:51:00,18.3475,1000.0300
2024-05-09 18:52:00,18.3125,1000.0500
2024-05-09 18:53:00,18.3325,999.9900
2024-05-09 18:54:00,18.3250,1000.0800
2024-05-09 18:55:00,18.3200,1000.1400
2024-05-09 18:56:00,18.3125,1000.0700
2024-05-09 18:57:00,18.3350,1000.0300
2024-05-09 18:58:00,18.3100,1000.0700
2024-05-09 18:59:00,18.3075,1000.0800
2024-05-09 19:00:00,18.3350,1000.0500
2024-05-09 19:01:00,18.3350,1000.0600
2024-05-09 19:02:00,18.3200,1000.1100
2024-05-09 19:03:00,18.3400,1000.0500
2024-05-09 19:04:00,18.3225,1000.1200
2024-05-09 19:05:00,18.3050,1000.1300
2024-05-09 19:06:00,18.3075,1000.1700
2024-05-09 19:07:00,18.3000,1000.2400
2024-05-09 19:08:00,18.2950,1000.2400
2024-05-09 19:09:00,18.3225,1000.2700
2024-05-09 19:10:00,18.2750,1000.2400
2024-05-09 19:11:00,18.2800,1000.2500
2024-05-09 19:12:00,18.2825,1000.2800
2024-05-09 19:13:00,18.2850,1000.1600
2024-05-09 19:14:00,18.2825,1000.2300
2024-05-09 19:15:00,18.2975,1000.2100
2024-05-09 19:16:00,18.2825,1000.2300
2024-05-09 19:17:00,18.2825,1000.2700
2024-05-09 19:18:00,18.3000,1000.2700
2024-05-09 19:19:00,18.2825,1000.3000
2024-05-09 19:20:00,18.2825,1000.3000
2024-05-09 19:21:00,18.2825,1000.3000
2024-05-09 19:22:00,18.2750,1000.3300
2024-05-09 19:23:00,18.2975,1000.3500
2024-05-09 19:24:00,18.3000,1000.3300
2024-05-09 19:25:00,18.2900,1000.3900
2024-05-09 19:26:00,18.2975,1000.3900
2024-05-09 19:27:00,18.3100,1000.3500
2024-05-09 19:28:00,18.3050,1000.3900
2024-05-09 19:29:00,18.2850,1000.3900
2024-05-09 19:30:00,18.2875,1000.4300
2024-05-09 19:31:00,18.2950,1000.4200
